,7,8,9,10,12,14,16,18,20,22,24,26,28,30,36
34, 371.60 , 400.40 , 429.20 , 458.00 , 515.60 , 573.20 , 630.80 , 688.40 , 746.00 , 803.60 , 861.20 , 918.80 , 976.40 ," 1,034.00 "," 1,206.80 "
35, 381.50 , 411.00 , 440.50 , 470.00 , 529.00 , 588.00 , 647.00 , 706.00 , 765.00 , 824.00 , 883.00 , 942.00 ," 1,001.00 "," 1,060.00 "," 1,237.00 "
36, 391.40 , 421.60 , 451.80 , 482.00 , 542.40 , 602.80 , 663.20 , 723.60 , 784.00 , 844.40 , 904.80 , 965.20 ," 1,025.60 "," 1,086.00 "," 1,267.20 "
37, 401.30 , 432.20 , 463.10 , 494.00 , 555.80 , 617.60 , 679.40 , 741.20 , 803.00 , 864.80 , 926.60 , 988.40 ," 1,050.20 "," 1,112.00 "," 1,297.40 "
38, 411.20 , 442.80 , 474.40 , 506.00 , 569.20 , 632.40 , 695.60 , 758.80 , 822.00 , 885.20 , 948.40 ," 1,011.60 "," 1,074.80 "," 1,138.00 "," 1,327.60 "
39, 421.10 , 453.40 , 485.70 , 518.00 , 582.60 , 647.20 , 711.80 , 776.40 , 841.00 , 905.60 , 970.20 ," 1,034.80 "," 1,099.40 "," 1,164.00 "," 1,357.80 "
40, 431.00 , 464.00 , 497.00 , 530.00 , 596.00 , 662.00 , 728.00 , 794.00 , 860.00 , 926.00 , 992.00 ," 1,058.00 "," 1,124.00 "," 1,190.00 "," 1,388.00 "
41, 440.90 , 474.60 , 508.30 , 542.00 , 609.40 , 676.80 , 744.20 , 811.60 , 879.00 , 946.40 ," 1,013.80 "," 1,081.20 "," 1,148.60 "," 1,216.00 "," 1,418.20 "
42, 450.80 , 485.20 , 519.60 , 554.00 , 622.80 , 691.60 , 760.40 , 829.20 , 898.00 , 966.80 ," 1,035.60 "," 1,104.40 "," 1,173.20 "," 1,242.00 "," 1,448.40 "
43, 460.70 , 495.80 , 530.90 , 566.00 , 636.20 , 706.40 , 776.60 , 846.80 , 917.00 , 987.20 ," 1,057.40 "," 1,127.60 "," 1,197.80 "," 1,268.00 "," 1,478.60 "
44, 470.60 , 506.40 , 542.20 , 578.00 , 649.60 , 721.20 , 792.80 , 864.40 , 936.00 ," 1,007.60 "," 1,079.20 "," 1,150.80 "," 1,222.40 "," 1,294.00 "," 1,508.80 "
45, 480.50 , 517.00 , 553.50 , 590.00 , 663.00 , 736.00 , 809.00 , 882.00 , 955.00 ," 1,028.00 "," 1,101.00 "," 1,174.00 "," 1,247.00 "," 1,320.00 "," 1,539.00 "
46, 490.40 , 527.60 , 564.80 , 602.00 , 676.40 , 750.80 , 825.20 , 899.60 , 974.00 ," 1,048.40 "," 1,122.80 "," 1,197.20 "," 1,271.60 "," 1,346.00 "," 1,569.20 "
47, 500.30 , 538.20 , 576.10 , 614.00 , 689.80 , 765.60 , 841.40 , 917.20 , 993.00 ," 1,068.80 "," 1,144.60 "," 1,220.40 "," 1,296.20 "," 1,372.00 "," 1,599.40 "
48, 510.20 , 548.80 , 587.40 , 626.00 , 703.20 , 780.40 , 857.60 , 934.80 ," 1,012.00 "," 1,089.20 "," 1,166.40 "," 1,243.60 "," 1,320.80 "," 1,398.00 "," 1,629.60 "
