,7,8,9,10,12,14,16,18,20,22,24,26,28,30,36
31, 759.90 , 797.60 , 835.30 , 873.00 , 948.40 ," 1,023.80 "," 1,099.20 "," 1,174.60 "," 1,250.00 "," 1,325.40 "," 1,400.80 "," 1,476.20 "," 1,551.60 "," 1,627.00 "," 1,853.20 "
32, 780.80 , 819.20 , 857.60 , 896.00 , 972.80 ," 1,049.60 "," 1,126.40 "," 1,203.20 "," 1,280.00 "," 1,356.80 "," 1,433.60 "," 1,510.40 "," 1,587.20 "," 1,664.00 "," 1,894.40 "
33, 801.70 , 840.80 , 879.90 , 919.00 , 997.20 ," 1,075.40 "," 1,153.60 "," 1,231.80 "," 1,310.00 "," 1,388.20 "," 1,466.40 "," 1,544.60 "," 1,622.80 "," 1,701.00 "," 1,935.60 "
34, 822.60 , 862.40 , 902.20 , 942.00 ," 1,021.60 "," 1,101.20 "," 1,180.80 "," 1,260.40 "," 1,340.00 "," 1,419.60 "," 1,499.20 "," 1,578.80 "," 1,658.40 "," 1,738.00 "," 1,976.80 "
35, 843.50 , 884.00 , 924.50 , 965.00 ," 1,046.00 "," 1,127.00 "," 1,208.00 "," 1,289.00 "," 1,370.00 "," 1,451.00 "," 1,532.00 "," 1,613.00 "," 1,694.00 "," 1,775.00 "," 2,018.00 "
36, 864.40 , 905.60 , 946.80 , 988.00 ," 1,070.40 "," 1,152.80 "," 1,235.20 "," 1,317.60 "," 1,400.00 "," 1,482.40 "," 1,564.80 "," 1,647.20 "," 1,729.60 "," 1,812.00 "," 2,059.20 "
37, 885.30 , 927.20 , 969.10 ," 1,011.00 "," 1,094.80 "," 1,178.60 "," 1,262.40 "," 1,346.20 "," 1,430.00 "," 1,513.80 "," 1,597.60 "," 1,681.40 "," 1,765.20 "," 1,849.00 "," 2,100.40 "
38, 906.20 , 948.80 , 991.40 ," 1,034.00 "," 1,119.20 "," 1,204.40 "," 1,289.60 "," 1,374.80 "," 1,460.00 "," 1,545.20 "," 1,630.40 "," 1,715.60 "," 1,800.80 "," 1,886.00 "," 2,141.60 "
39, 927.10 , 970.40 ," 1,013.70 "," 1,057.00 "," 1,143.60 "," 1,230.20 "," 1,316.80 "," 1,403.40 "," 1,490.00 "," 1,576.60 "," 1,663.20 "," 1,749.80 "," 1,836.40 "," 1,923.00 "," 2,182.80 "
40, 948.00 , 992.00 ," 1,036.00 "," 1,080.00 "," 1,168.00 "," 1,256.00 "," 1,344.00 "," 1,432.00 "," 1,520.00 "," 1,608.00 "," 1,696.00 "," 1,784.00 "," 1,872.00 "," 1,960.00 "," 2,224.00 "
41, 968.90 ," 1,013.60 "," 1,058.30 "," 1,103.00 "," 1,192.40 "," 1,281.80 "," 1,371.20 "," 1,460.60 "," 1,550.00 "," 1,639.40 "," 1,728.80 "," 1,818.20 "," 1,907.60 "," 1,997.00 "," 2,265.20 "
42, 989.80 ," 1,035.20 "," 1,080.60 "," 1,126.00 "," 1,216.80 "," 1,307.60 "," 1,398.40 "," 1,489.20 "," 1,580.00 "," 1,670.80 "," 1,761.60 "," 1,852.40 "," 1,943.20 "," 2,034.00 "," 2,306.40 "
43," 1,010.70 "," 1,056.80 "," 1,102.90 "," 1,149.00 "," 1,241.20 "," 1,333.40 "," 1,425.60 "," 1,517.80 "," 1,610.00 "," 1,702.20 "," 1,794.40 "," 1,886.60 "," 1,978.80 "," 2,071.00 "," 2,347.60 "
44," 1,031.60 "," 1,078.40 "," 1,125.20 "," 1,172.00 "," 1,265.60 "," 1,359.20 "," 1,452.80 "," 1,546.40 "," 1,640.00 "," 1,733.60 "," 1,827.20 "," 1,920.80 "," 2,014.40 "," 2,108.00 "," 2,388.80 "
45," 1,052.50 "," 1,100.00 "," 1,147.50 "," 1,195.00 "," 1,290.00 "," 1,385.00 "," 1,480.00 "," 1,575.00 "," 1,670.00 "," 1,765.00 "," 1,860.00 "," 1,955.00 "," 2,050.00 "," 2,145.00 "," 2,430.00 "
46," 1,073.40 "," 1,121.60 "," 1,169.80 "," 1,218.00 "," 1,314.40 "," 1,410.80 "," 1,507.20 "," 1,603.60 "," 1,700.00 "," 1,796.40 "," 1,892.80 "," 1,989.20 "," 2,085.60 "," 2,182.00 "," 2,471.20 "
47," 1,094.30 "," 1,143.20 "," 1,192.10 "," 1,241.00 "," 1,338.80 "," 1,436.60 "," 1,534.40 "," 1,632.20 "," 1,730.00 "," 1,827.80 "," 1,925.60 "," 2,023.40 "," 2,121.20 "," 2,219.00 "," 2,512.40 "
48," 1,115.20 "," 1,164.80 "," 1,214.40 "," 1,264.00 "," 1,363.20 "," 1,462.40 "," 1,561.60 "," 1,660.80 "," 1,760.00 "," 1,859.20 "," 1,958.40 "," 2,057.60 "," 2,156.80 "," 2,256.00 "," 2,553.60 "
